PUBCHEM_CID,Actual,Predicted,Dataset
4883,-0.154901963,-0.30282294468506327,lgFu_train
4884,-0.022276397,-0.09086767652698109,lgFu_train
4885,-0.070581069,-0.4515900036143896,lgFu_train
4889,-0.371761397,-0.7075605008543623,lgFu_train
4890,-1.522878745,-1.6663296454817507,lgFu_train
4891,-0.769551079,-0.599550192435843,lgFu_train
4893,-1.309894379,-1.1933576239223436,lgFu_train
4908,-0.546617055,-0.4909538320720465,lgFu_train
4909,-0.09691001,-0.31656920135201455,lgFu_train
4911,-0.886056648,-0.4891340102335595,lgFu_train
4913,-0.088842391,-0.09313338808329809,lgFu_train
4914,-0.026872146,-0.14370147692814955,lgFu_train
4917,-1.57921938,-1.625655527470116,lgFu_train
4920,-1.604978734,-1.2877371671112714,lgFu_train
4923,-0.823908726,-0.4569266005944385,lgFu_train
4926,-0.958607315,-1.090412522375938,lgFu_train
